total_transactions,query_name,total_customers,total_merchants,fraudulent_transactions,fraud_rate,montant_moyen,montant_min,montant_max,montant_total,category,nombre_transactions,volume_total,fraudulent_amount,merchant,gender,tranche_age,jour,transactions_frauduleuses,taux_fraude,customer,nombre_commercants,nombre_categories,id,step,age,zipcodeOri,zipMerchant,amount,fraud,zscore
,category_merchant_correlation,,,,,,,,,es_hyper,6098.0,280327.63,,M855959430,,,,,4.59,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_wellnessandbeauty,5343.0,304913.51,,M1946091778,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_health,3988.0,416513.34,,M1913465890,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_wellnessandbeauty,3814.0,237961.65,,M209847108,,,,,2.78,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_health,3508.0,858388.22,,M480139044,,,,,46.58,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_fashion,2881.0,178428.12,,M349281107,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_fashion,2624.0,165544.75,,M1600850729,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_wellnessandbeauty,1868.0,139603.76,,M1535107174,,,,,9.31,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_sportsandtoys,1769.0,530635.69,,M980657600,,,,,83.21,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_wellnessandbeauty,1608.0,101424.99,,M78078399,,,,,2.74,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_wellnessandbeauty,1580.0,149504.2,,M1198415165,,,,,22.66,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_tech,1399.0,191778.1,,M840466850,,,,,11.29,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_sportsandtoys,1173.0,144722.64,,M1649169323,,,,,10.57,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_fashion,949.0,79839.64,,M547558035,,,,,12.22,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_health,916.0,110381.44,,M50039827,,,,,5.02,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_otherservices,912.0,123923.95,,M1888755466,,,,,25.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_health,900.0,99640.2,,M692898500,,,,,1.78,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_home,776.0,90107.38,,M1400236507,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_tech,751.0,74789.59,,M1842530320,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_travel,608.0,1413661.65,,M732195782,,,,,85.2,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_wellnessandbeauty,599.0,33926.04,,M97925176,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_hotelservices,573.0,59034.48,,M45060432,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_sportsandtoys,528.0,91524.44,,M1741626453,,,,,37.12,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_contents,527.0,23500.82,,M1313686961,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_home,525.0,60253.8,,M1872033263,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_hotelservices,370.0,40693.09,,M1352454843,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_contents,358.0,15923.78,,M677738360,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_home,341.0,109999.72,,M2122776122,,,,,58.65,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_home,323.0,66454.25,,M923029380,,,,,31.58,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_leisure,308.0,88840.32,,M3697346,,,,,94.16,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_sportsandtoys,282.0,70606.39,,M17379832,,,,,63.12,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_wellnessandbeauty,274.0,20968.13,,M1748431652,,,,,13.14,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_hotelservices,250.0,94059.33,,M1873032707,,,,,86.4,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_hotelservices,244.0,78953.83,,M2011752106,,,,,68.03,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_tech,220.0,20078.92,,M1416436880,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_leisure,191.0,55326.42,,M1294758098,,,,,96.34,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_sportsandtoys,181.0,17138.85,,M1788569036,,,,,0.0,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_hotelservices,122.0,43460.67,,M857378720,,,,,75.41,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_hotelservices,107.0,12919.23,,M348875670,,,,,9.35,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_hotelservices,78.0,29470.62,,M1353266412,,,,,82.05,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_sportsandtoys,69.0,8664.54,,M933210764,,,,,17.39,,,,,,,,,,,
,category_merchant_correlation,,,,,,,,,es_travel,69.0,111691.89,,M495352832,,,,,34.78,,,,,,,,,,,
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C350034124,,,569886.0,173.0,1,28007,28007,695.63,1.0,16.98
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C1869939691,,,401821.0,127.0,4,28007,28007,655.59,1.0,15.94
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C1468001998,,,347339.0,112.0,3,28007,28007,558.5,1.0,13.41
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C413065793,,,451001.0,141.0,2,28007,28007,773.61,1.0,12.76
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1560904250,,,546793.0,167.0,5,28007,28007,1972.81,1.0,12.0
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C2087715408,,,32775.0,12.0,3,28007,28007,500.54,1.0,11.9
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1275518867,,,96276.0,35.0,5,28007,28007,705.42,1.0,11.53
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C910454738,,,553814.0,169.0,4,28007,28007,480.63,1.0,11.38
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C245117318,,,483682.0,150.0,3,28007,28007,1795.12,1.0,10.84
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C553434543,,,306346.0,100.0,2,28007,28007,657.5,1.0,10.67
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1586862598,,,515729.0,158.0,3,28007,28007,750.51,1.0,10.47
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C2004941826,,,209747.0,71.0,2,28007,28007,1717.73,1.0,10.33
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C667215072,,,369927.0,118.0,3,28007,28007,625.81,1.0,10.1
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1175850429,,,454366.0,142.0,4,28007,28007,1658.57,1.0,9.94
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1312615175,,,74613.0,27.0,4,28007,28007,713.98,1.0,9.91
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C1947400039,,,57419.0,21.0,2,28007,28007,488.02,1.0,9.71
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C309177915,,,394897.0,125.0,3,28007,28007,601.4,1.0,9.66
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C381007057,,,525997.0,161.0,1,28007,28007,1608.95,1.0,9.62
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C231476583,,,106573.0,38.0,1,28007,28007,477.46,1.0,9.48
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1475317372,,,271983.0,90.0,1,28007,28007,685.16,1.0,9.47
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C694265356,,,358451.0,115.0,3,28007,28007,1305.35,1.0,9.32
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C870503362,,,549130.0,167.0,2,28007,28007,665.98,1.0,9.18
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C381007057,,,587463.0,178.0,1,28007,28007,460.33,1.0,9.1
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C2130894809,,,302557.0,99.0,2,28007,28007,659.1,1.0,9.08
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C723509264,,,296470.0,97.0,4,28007,28007,656.62,1.0,9.04
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C1334695551,,,159095.0,55.0,2,28007,28007,390.35,1.0,9.03
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1021896897,,,204679.0,70.0,4,28007,28007,1510.34,1.0,8.98
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1468001998,,,363185.0,116.0,3,28007,28007,650.14,1.0,8.94
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C506520283,,,263318.0,87.0,4,28007,28007,384.62,1.0,8.88
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C365096731,,,78637.0,29.0,3,28007,28007,384.47,1.0,8.88
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C617723960,,,280173.0,92.0,4,28007,28007,646.15,1.0,8.88
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C811312110,,,144893.0,51.0,3,28007,28007,644.44,1.0,8.85
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C1375316332,,,511088.0,157.0,1,28007,28007,382.52,1.0,8.83
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1509106340,,,472624.0,147.0,4,28007,28007,641.51,1.0,8.81
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1163388474,,,503096.0,155.0,2,28007,28007,640.55,1.0,8.79
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C449179311,,,345797.0,111.0,2,28007,28007,546.79,1.0,8.67
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C1355509614,,,545424.0,166.0,4,28007,28007,545.88,1.0,8.66
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C2082187659,,,562974.0,171.0,2,28007,28007,1449.38,1.0,8.58
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,M,,,,,C1463141739,,,69253.0,26.0,3,28007,28007,625.06,1.0,8.55
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,E,,,,,C1871125244,,,325729.0,106.0,U,28007,28007,434.17,1.0,8.53
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C1803182614,,,163807.0,57.0,2,28007,28007,538.58,1.0,8.52
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C2004941826,,,216121.0,73.0,2,28007,28007,621.4,1.0,8.5
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1728122351,,,110644.0,40.0,3,28007,28007,531.43,1.0,8.39
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C750714109,,,414303.0,131.0,3,28007,28007,427.24,1.0,8.37
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1994736634,,,451466.0,141.0,4,28007,28007,1412.63,1.0,8.34
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C483912131,,,575390.0,174.0,2,28007,28007,608.32,1.0,8.3
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,F,,,,,C60026962,,,389610.0,124.0,2,28007,28007,607.79,1.0,8.29
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C842993265,,,467887.0,145.0,2,28007,28007,606.71,1.0,8.27
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C16723337,,,172873.0,60.0,4,28007,28007,1399.56,1.0,8.25
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C1777502922,,,289156.0,95.0,2,28007,28007,421.47,1.0,8.25
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,F,,,,,C1931900243,,,25940.0,10.0,5,28007,28007,604.59,1.0,8.24
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1317710133,,,364218.0,116.0,3,28007,28007,1397.63,1.0,8.24
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C405168301,,,532393.0,163.0,2,28007,28007,359.61,1.0,8.23
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1420354861,,,269175.0,89.0,2,28007,28007,521.97,1.0,8.22
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C366397964,,,398514.0,126.0,2,28007,28007,420.06,1.0,8.22
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C179390259,,,342639.0,110.0,4,28007,28007,419.86,1.0,8.21
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1350963410,,,324558.0,105.0,5,28007,28007,1392.59,1.0,8.21
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C483912131,,,310100.0,101.0,2,28007,28007,1388.69,1.0,8.18
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1748431652,M,,,,,C1628244008,,,456119.0,142.0,2,28007,28007,599.59,1.0,8.17
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1350963410,,,364978.0,117.0,5,28007,28007,597.02,1.0,8.13
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C644663928,,,393468.0,125.0,2,28007,28007,596.56,1.0,8.12
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1372042334,,,66912.0,25.0,1,28007,28007,596.13,1.0,8.11
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C826734487,,,511758.0,157.0,4,28007,28007,515.71,1.0,8.11
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C2011875751,,,181755.0,63.0,4,28007,28007,515.5,1.0,8.11
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C274747841,,,422817.0,133.0,2,28007,28007,354.65,1.0,8.1
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C142595093,,,262193.0,87.0,1,28007,28007,413.86,1.0,8.08
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C965421722,,,372728.0,119.0,1,28007,28007,410.76,1.0,8.01
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1297100897,,,344599.0,111.0,4,28007,28007,1356.17,1.0,7.97
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C179390259,,,2212.0,0.0,4,28007,28007,506.77,1.0,7.95
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,M,,,,,C715527139,,,463131.0,144.0,1,28007,28007,504.41,1.0,7.91
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C2027631548,,,509770.0,157.0,2,28007,28007,502.84,1.0,7.88
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,M,,,,,C1928842916,,,18621.0,7.0,2,28007,28007,580.48,1.0,7.87
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C608547225,,,250653.0,84.0,2,28007,28007,580.19,1.0,7.87
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C990997956,,,437273.0,137.0,2,28007,28007,344.72,1.0,7.85
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1748431652,F,,,,,C2110878299,,,42894.0,16.0,3,28007,28007,578.0,1.0,7.84
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C2126657609,,,303046.0,99.0,2,28007,28007,577.27,1.0,7.82
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C1947369699,,,14573.0,5.0,5,28007,28007,576.88,1.0,7.82
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C350034124,,,571199.0,173.0,1,28007,28007,400.85,1.0,7.79
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C592765908,,,538463.0,164.0,2,28007,28007,574.56,1.0,7.78
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1680004438,,,533023.0,163.0,2,28007,28007,568.71,1.0,7.69
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1205257074,,,321534.0,104.0,1,28007,28007,1311.82,1.0,7.68
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C806399525,,,101193.0,37.0,2,28007,28007,395.61,1.0,7.68
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M78078399,F,,,,,C1237248073,,,67789.0,25.0,3,28007,28007,567.69,1.0,7.68
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C440694138,,,361249.0,116.0,2,28007,28007,1310.93,1.0,7.67
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C896659218,,,388069.0,123.0,4,28007,28007,1309.23,1.0,7.66
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M78078399,F,,,,,C179196508,,,201192.0,69.0,3,28007,28007,566.31,1.0,7.66
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1892148523,,,121578.0,43.0,2,28007,28007,565.94,1.0,7.65
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C993027768,,,172773.0,60.0,3,28007,28007,564.48,1.0,7.63
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C1476505660,,,511087.0,157.0,1,28007,28007,335.5,1.0,7.6
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C1771537982,,,116346.0,42.0,2,28007,28007,335.35,1.0,7.6
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1272326382,,,75203.0,28.0,1,28007,28007,1298.23,1.0,7.59
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C201406562,,,474050.0,147.0,3,28007,28007,561.35,1.0,7.58
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C297432139,,,102554.0,37.0,2,28007,28007,390.99,1.0,7.58
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1248026439,,,155100.0,54.0,4,28007,28007,1289.13,1.0,7.53
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C1709958311,,,310711.0,101.0,6,28007,28007,388.84,1.0,7.53
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C2144562698,,,531267.0,162.0,1,28007,28007,1286.23,1.0,7.51
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C1289834917,,,244964.0,82.0,2,28007,28007,387.81,1.0,7.51
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C616715154,,,422818.0,133.0,2,28007,28007,331.63,1.0,7.5
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1434797923,,,423258.0,133.0,3,28007,28007,1284.7,1.0,7.5
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,M,,,,,C1248026439,,,63551.0,24.0,4,28007,28007,555.83,1.0,7.5
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C417267123,,,114026.0,41.0,2,28007,28007,1071.69,1.0,7.49
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1107442215,,,463295.0,144.0,2,28007,28007,552.48,1.0,7.45
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C1703739582,,,14145.0,5.0,4,28007,28007,384.63,1.0,7.44
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C1175850429,,,62202.0,23.0,4,28007,28007,327.05,1.0,7.38
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C126638730,,,66157.0,25.0,3,28007,28007,543.4,1.0,7.31
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,F,,,,,C1883962820,,,143997.0,51.0,3,28007,28007,542.58,1.0,7.29
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C483912131,,,300926.0,98.0,2,28007,28007,1251.33,1.0,7.28
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1686098746,,,83825.0,31.0,0,28007,28007,541.88,1.0,7.28
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1490048317,,,11215.0,4.0,6,28007,28007,541.86,1.0,7.28
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,M,,,,,C802146030,,,359060.0,115.0,2,28007,28007,541.79,1.0,7.28
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C1744280753,,,183354.0,63.0,2,28007,28007,320.27,1.0,7.21
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C187473376,,,417233.0,131.0,2,28007,28007,1030.06,1.0,7.16
,anomalous_transactions,,,,,,,,,es_home,,,,M923029380,M,,,,,C2138532527,,,505120.0,155.0,5,28007,28007,1540.23,1.0,7.14
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1548873226,,,89676.0,33.0,1,28007,28007,532.02,1.0,7.13
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C799349963,,,329857.0,107.0,3,28007,28007,370.23,1.0,7.12
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C615281750,,,73334.0,27.0,3,28007,28007,531.24,1.0,7.12
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C967790734,,,373623.0,119.0,4,28007,28007,1024.36,1.0,7.11
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C811312110,,,58605.0,22.0,3,28007,28007,528.87,1.0,7.08
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1535107174,F,,,,,C825622087,,,513152.0,158.0,2,28007,28007,527.9,1.0,7.07
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1350963410,,,160533.0,56.0,5,28007,28007,456.97,1.0,7.05
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,F,,,,,C1653588482,,,355870.0,114.0,2,28007,28007,526.41,1.0,7.05
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C611182051,,,463132.0,144.0,2,28007,28007,454.99,1.0,7.02
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,F,,,,,C1597422235,,,100951.0,36.0,3,28007,28007,523.1,1.0,7.0
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1748431652,F,,,,,C245117318,,,594027.0,179.0,3,28007,28007,521.84,1.0,6.98
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C154987119,,,332680.0,108.0,3,28007,28007,520.82,1.0,6.96
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C82010125,,,354649.0,114.0,3,28007,28007,1201.51,1.0,6.96
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C929919235,,,548491.0,167.0,1,28007,28007,520.47,1.0,6.96
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C963460752,,,83034.0,30.0,3,28007,28007,362.31,1.0,6.95
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C55178455,,,99025.0,36.0,3,28007,28007,1197.16,1.0,6.93
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M1198415165,M,,,,,C1175850429,,,84372.0,31.0,4,28007,28007,517.95,1.0,6.92
,anomalous_transactions,,,,,,,,,es_wellnessandbeauty,,,,M209847108,F,,,,,C932908444,,,336087.0,108.0,1,28007,28007,516.87,1.0,6.9
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,F,,,,,C1685492470,,,129786.0,46.0,2,28007,28007,308.41,1.0,6.9
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C906611945,,,425976.0,134.0,2,28007,28007,1191.55,1.0,6.89
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,M,,,,,C1983968298,,,105670.0,38.0,4,28007,28007,1191.42,1.0,6.89
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,M,,,,,C1464489812,,,36724.0,14.0,4,28007,28007,995.2,1.0,6.88
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1312615175,,,82947.0,30.0,4,28007,28007,446.83,1.0,6.87
,anomalous_transactions,,,,,,,,,es_fashion,,,,M547558035,F,,,,,C1515184734,,,63671.0,24.0,1,28007,28007,444.99,1.0,6.84
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C611182051,,,75437.0,28.0,2,28007,28007,1181.69,1.0,6.83
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C910454738,,,132862.0,47.0,4,28007,28007,356.34,1.0,6.82
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C382331420,,,110238.0,40.0,4,28007,28007,1179.38,1.0,6.82
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,F,,,,,C806399525,,,204377.0,70.0,2,28007,28007,355.02,1.0,6.79
,anomalous_transactions,,,,,,,,,es_health,,,,M480139044,F,,,,,C1404684380,,,75216.0,28.0,5,28007,28007,1174.68,1.0,6.78
,anomalous_transactions,,,,,,,,,es_tech,,,,M840466850,F,,,,,C1573211398,,,420819.0,132.0,3,28007,28007,981.26,1.0,6.77
,anomalous_transactions,,,,,,,,,es_hyper,,,,M855959430,M,,,,,C704456922,,,29676.0,11.0,2,28007,28007,354.31,1.0,6.77
,anomalous_transactions,,,,,,,,,es_barsandrestaurants,,,,M151143676,M,,,,,C2055489140,,,108078.0,39.0,5,28007,28007,303.39,1.0,6.77
