step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,anomaly_type
106,C1978250683,3,F,M855959430,es_hyper,293.71,1,5.440227707866086,montant_élevé
175,C1450140987,4,F,M1748431652,es_wellnessandbeauty,420.77,1,5.431351823337528,montant_élevé
117,C142595093,1,F,M480139044,es_health,967.32,1,5.430232993568889,montant_élevé
29,C283266984,4,M,M840466850,es_tech,810.77,1,5.429759430201659,montant_élevé
153,C813347783,1,F,M857378720,es_hotelservices,1429.04,1,5.425141458486378,montant_élevé
105,C660232446,4,F,M840466850,es_tech,809.55,1,5.4201565095974065,montant_élevé
37,C587299231,2,F,M480139044,es_health,964.91,1,5.414497893147262,montant_élevé
66,C515668508,3,F,M50039827,es_health,963.86,1,5.40764235146979,montant_élevé
157,C322786133,1,M,M209847108,es_wellnessandbeauty,418.52,1,5.396952837795511,montant_élevé
178,C1124718683,0,M,M1198415165,es_wellnessandbeauty,416.56,1,5.366987499278909,montant_élevé
109,C1978250683,3,F,M547558035,es_fashion,363.02,1,5.358885711558322,montant_élevé
51,C1817318774,2,F,M855959430,es_hyper,289.73,1,5.352829051567384,montant_élevé
47,C656901929,4,M,M480139044,es_health,955.37,1,5.352210400191947,montant_élevé
2,C1079254393,1,F,M1748431652,es_wellnessandbeauty,415.19,1,5.346042339193325,montant_élevé
9,C1338396147,1,F,M1198415165,es_wellnessandbeauty,415.09,1,5.344513495391458,montant_élevé
150,C1299745394,2,M,M480139044,es_health,954.07,1,5.343722586686505,montant_élevé
111,C1460082550,6,F,M547558035,es_fashion,360.99,1,5.3223011641969435,montant_élevé
131,C1350963410,5,F,M480139044,es_health,950.14,1,5.318063273550824,montant_élevé
65,C1994736634,4,F,M1198415165,es_wellnessandbeauty,412.82,1,5.309808741089067,montant_élevé
74,C369805136,4,M,M2122776122,es_home,1187.12,1,5.301712060277743,montant_élevé
133,C2084566155,2,F,M547558035,es_fashion,359.04,1,5.287158372396605,montant_élevé
98,C1524019070,3,M,M480139044,es_health,945.29,1,5.286397200088216,montant_élevé
51,C1464489812,4,M,M78078399,es_wellnessandbeauty,411.14,1,5.284124165217694,montant_élevé
136,C253956131,6,M,M50039827,es_health,944.1,1,5.278627586187082,montant_élevé
159,C483912131,2,F,M480139044,es_health,943.79,1,5.276603569120399,montant_élevé
115,C1204780618,4,M,M855959430,es_hyper,285.97,1,5.27026147677263,montant_élevé
60,C1175850429,4,M,M480139044,es_health,942.45,1,5.267854592122483,montant_élevé
35,C156263401,4,F,M855959430,es_hyper,285.73,1,5.264991206041049,montant_élevé
168,C546697817,5,F,M855959430,es_hyper,285.38,1,5.257305394557495,montant_élevé
151,C2004941826,2,F,M480139044,es_health,940.19,1,5.253098854797639,montant_élevé
92,C1175850429,4,M,M1198415165,es_wellnessandbeauty,408.44,1,5.242845382567273,montant_élevé
123,C1454671890,5,F,M480139044,es_health,937.28,1,5.234099210720074,montant_élevé
64,C1275518867,5,F,M480139044,es_health,935.51,1,5.22254272617805,montant_élevé
34,C218446443,2,M,M1888755466,es_otherservices,964.3,1,5.222439604656164,montant_élevé
81,C1896850232,2,F,M480139044,es_health,934.93,1,5.21875585553716,montant_élevé
66,C44857022,4,F,M840466850,es_tech,783.96,1,5.218731314300026,montant_élevé
108,C1214929092,3,M,M855959430,es_hyper,283.31,1,5.211849309497617,montant_élevé
1,C436675602,2,M,M480139044,es_health,933.69,1,5.2106597872704326,montant_élevé
179,C1352750459,6,M,M480139044,es_health,933.41,1,5.208831642823106,montant_élevé
107,C846889180,5,M,M547558035,es_fashion,354.47,1,5.20479808597222,montant_élevé
131,C1903013338,3,M,M480139044,es_health,932.19,1,5.200866156302615,montant_élevé
14,C553434543,2,M,M840466850,es_tech,781.61,1,5.200233885267245,montant_élevé
2,C422403315,0,F,M2122776122,es_home,1167.18,1,5.198215828419483,montant_élevé
11,C1341662543,3,F,M348934600,es_transportation,118.07,0,5.198108679619993,montant_élevé
27,C809005315,2,F,M1198415165,es_wellnessandbeauty,404.74,1,5.186278161898178,montant_élevé
16,C1744858817,6,M,M1748431652,es_wellnessandbeauty,404.65,1,5.184902202476496,montant_élevé
75,C1348847019,3,M,M840466850,es_tech,778.84,1,5.178430532747756,montant_élevé
85,C1744858817,6,M,M855959430,es_hyper,281.67,1,5.17583579283182,montant_élevé
37,C1175850429,4,M,M480139044,es_health,926.06,1,5.160842851080803,montant_élevé
46,C1849046345,4,F,M480139044,es_health,925.48,1,5.157055980439914,montant_élevé
21,C1791014902,4,F,M1198415165,es_wellnessandbeauty,402.13,1,5.146375338669437,montant_élevé
153,C460167545,5,F,M480139044,es_health,923.41,1,5.143540769704326,montant_élevé
13,C995844287,5,F,M1198415165,es_wellnessandbeauty,401.78,1,5.1410243853629005,montant_élevé
70,C916694479,4,F,M855959430,es_hyper,280.0,1,5.139163492324575,montant_élevé
78,C910454738,4,F,M840466850,es_tech,773.44,1,5.135925802204346,montant_élevé
169,C1122303126,4,F,M1198415165,es_wellnessandbeauty,400.97,1,5.128640750567776,montant_élevé
160,C1175850429,4,M,M1535107174,es_wellnessandbeauty,400.94,1,5.1281820974272145,montant_élevé
79,C1496962993,5,F,M480139044,es_health,919.71,1,5.119383146650378,montant_élevé
59,C1038879380,2,F,M2122776122,es_home,1151.77,1,5.118232030378569,montant_élevé
121,C1186894186,2,M,M480139044,es_health,918.06,1,5.108610152585778,montant_élevé
172,C722922832,2,F,M480139044,es_health,917.98,1,5.108087825600829,montant_élevé
78,C1720679886,2,F,M151143676,es_barsandrestaurants,239.59,1,5.106997343986299,montant_élevé
23,C1464489812,4,M,M1198415165,es_wellnessandbeauty,399.49,1,5.106013862300137,montant_élevé
68,C799349963,3,M,M480139044,es_health,915.32,1,5.090720453351234,montant_élevé
176,C2017390387,1,F,M840466850,es_tech,767.11,1,5.086100812511793,montant_élevé
27,C1978250683,3,F,M547558035,es_fashion,347.73,1,5.083330179954636,montant_élevé
11,C1079254393,1,F,M151143676,es_barsandrestaurants,238.37,1,5.07522979715063,montant_élevé
155,C2113737065,2,F,M209847108,es_wellnessandbeauty,397.08,1,5.069168726675131,montant_élevé
15,C430579454,4,F,M855959430,es_hyper,276.69,1,5.066477675151533,montant_élevé
110,C1685492470,2,F,M1198415165,es_wellnessandbeauty,395.92,1,5.05143413857347,montant_élevé
58,C706599076,2,M,M855959430,es_hyper,275.77,1,5.046274970680476,montant_élevé
0,C1079254393,1,F,M480139044,es_health,908.5,1,5.046192077884226,montant_élevé
105,C447271561,3,M,M480139044,es_health,908.41,1,5.045604460026157,montant_élevé
159,C231476583,1,M,M480139044,es_health,908.34,1,5.045147423914325,montant_élevé
81,C369566106,4,M,M547558035,es_fashion,345.43,1,5.041879707574749,montant_élevé
18,C1791524453,2,F,M480139044,es_health,907.57,1,5.040120026684179,montant_élevé
178,C893911190,3,M,M1823072687,es_transportation,115.26,0,5.037792635969657,montant_élevé
111,C2002713196,2,M,M480139044,es_health,906.96,1,5.036137283423933,montant_élevé
36,C1001065306,1,M,M480139044,es_health,906.87,1,5.035549665565864,montant_élevé
69,C1700550154,6,M,M480139044,es_health,906.51,1,5.033199194133588,montant_élevé
144,C1733778992,2,F,M480139044,es_health,906.34,1,5.0320892492905696,montant_élevé
1,C1079254393,1,F,M480139044,es_health,905.54,1,5.026865979441067,montant_élevé
86,C1350963410,5,F,M923029380,es_home,1134.03,1,5.026154640550808,montant_élevé
56,C395414939,2,F,M692898500,es_health,904.51,1,5.020141019509833,montant_élevé
135,C394469483,3,M,M1535107174,es_wellnessandbeauty,393.71,1,5.017646690552199,montant_élevé
53,C1560904250,5,F,M480139044,es_health,904.07,1,5.017268221092606,montant_élevé
163,C1173530601,2,M,M1198415165,es_wellnessandbeauty,393.62,1,5.016270731130518,montant_élevé
179,C1017941602,5,M,M2122776122,es_home,1132.01,1,5.015670067413713,montant_élevé
40,C1275518867,5,F,M480139044,es_health,903.76,1,5.015244204025924,montant_élevé
91,C577335130,4,M,M480139044,es_health,903.19,1,5.011522624258154,montant_élevé
40,C2113737065,2,F,M480139044,es_health,902.89,1,5.00956389806459,montant_élevé
125,C1468001998,3,F,M78078399,es_wellnessandbeauty,393.13,1,5.008779396501367,montant_élevé
167,C2113737065,2,F,M480139044,es_health,902.56,1,5.00740929925167,montant_élevé
112,C1647495093,3,M,M480139044,es_health,899.69,1,4.988670818666581,montant_élevé
92,C1237248073,3,F,M1198415165,es_wellnessandbeauty,391.24,1,4.979884248646074,montant_élevé
1,C1338125837,3,F,M480139044,es_health,896.93,1,4.970650537685797,montant_élevé
84,C2130871815,4,M,M348934600,es_transportation,114.03,0,4.967618709389617,montant_élevé
5,C1572610482,3,F,M209847108,es_wellnessandbeauty,390.28,1,4.965207348148145,montant_élevé
38,C537423962,3,F,M209847108,es_wellnessandbeauty,390.07,1,4.961996776164224,montant_élevé
27,C430579454,4,F,M480139044,es_health,895.47,1,4.961118070210455,montant_élevé
68,C910454738,4,F,M151143676,es_barsandrestaurants,233.72,1,4.9541485735556625,montant_élevé
64,C828968085,1,F,M2122776122,es_home,1119.3,1,4.949700302773868,montant_élevé
76,C665247956,4,M,M840466850,es_tech,749.53,1,4.947724300853802,montant_élevé
40,C183270065,0,F,M547558035,es_fashion,340.2,1,4.947624937771787,montant_élevé
158,C74966273,2,F,M547558035,es_fashion,340.16,1,4.946904059991268,montant_élevé
33,C655866157,5,M,M855959430,es_hyper,271.02,1,4.941967529117954,montant_élevé
106,C1776310825,4,M,M1823072687,es_transportation,113.57,0,4.941374801888138,montant_élevé
36,C1195893546,5,M,M78078399,es_wellnessandbeauty,388.01,1,4.9305025938457545,montant_élevé
161,C430016376,3,F,M480139044,es_health,889.8,1,4.924098145152107,montant_élevé
7,C515668508,3,F,M151143676,es_barsandrestaurants,232.54,1,4.923422585632638,montant_élevé
123,C359668643,2,M,M840466850,es_tech,744.23,1,4.906006694950086,montant_élevé
38,C931370744,2,F,M480139044,es_health,886.7,1,4.903857974485286,montant_élevé
118,C912671040,1,M,M2122776122,es_home,1110.23,1,4.902623531311761,montant_élevé
54,C1572610482,3,F,M480139044,es_health,886.25,1,4.9009198851949405,montant_élevé
108,C1312615175,4,F,M855959430,es_hyper,269.08,1,4.899366174037682,montant_élevé
34,C1769927077,2,F,M480139044,es_health,885.85,1,4.89830825027019,montant_élevé
36,C1464489812,4,M,M480139044,es_health,885.57,1,4.896480105822864,montant_élevé
139,C132392875,4,M,M1823072687,es_transportation,112.75,0,4.894592184168111,montant_élevé
46,C811312110,3,F,M2122776122,es_home,1108.43,1,4.893280842377716,montant_élevé
162,C381007057,1,F,M840466850,es_tech,742.31,1,4.890893901867983,montant_élevé
172,C521087514,4,F,M1198415165,es_wellnessandbeauty,385.41,1,4.890752654997201,montant_élevé
151,C617723960,4,F,M1535107174,es_wellnessandbeauty,384.79,1,4.881273823425624,montant_élevé
32,C1994178184,4,M,M480139044,es_health,883.16,1,4.880745005401237,montant_élevé
91,C179390259,4,F,M480139044,es_health,882.58,1,4.876958134760349,montant_élevé
6,C515668508,3,F,M855959430,es_hyper,268.04,1,4.876528334200835,montant_élevé
76,C1475317372,1,F,M547558035,es_fashion,336.2,1,4.875537159719809,montant_élevé
132,C483485800,4,F,M480139044,es_health,881.97,1,4.872975391500103,montant_élevé
11,C1573211398,3,F,M480139044,es_health,881.09,1,4.867229794665651,montant_élevé
53,C1134533551,4,M,M2122776122,es_home,1102.37,1,4.861827122966428,montant_élevé
40,C1994736634,4,F,M480139044,es_health,879.95,1,4.859786635130109,montant_élevé
43,C1355090926,3,F,M1888755466,es_otherservices,906.3,1,4.856801336208177,montant_élevé
172,C256310721,2,F,M480139044,es_health,878.9,1,4.8529310934526375,montant_élevé
67,C806943770,4,F,M923029380,es_home,1100.46,1,4.8519134919308575,montant_élevé
131,C2051369004,2,F,M1353266412,es_hotelservices,1298.08,1,4.844414328345946,montant_élevé
41,C913863966,6,M,M855959430,es_hyper,266.49,1,4.842491169059381,montant_élevé
85,C1491844959,1,F,M1823072687,es_transportation,111.83,0,4.842104369165154,montant_élevé
150,C972314568,3,F,M1649169323,es_sportsandtoys,1258.33,1,4.834252416020967,montant_élevé
118,C351880818,1,M,M1535107174,es_wellnessandbeauty,381.71,1,4.834185434328106,montant_élevé
134,C1045850211,3,M,M209847108,es_wellnessandbeauty,381.39,1,4.82929313416213,montant_élevé
62,C179390259,4,F,M1198415165,es_wellnessandbeauty,381.3,1,4.82791717474045,montant_élevé
23,C218446443,2,M,M1535107174,es_wellnessandbeauty,381.16,1,4.825776793417836,montant_élevé
27,C1175850429,4,M,M209847108,es_wellnessandbeauty,381.08,1,4.824553718376341,montant_élevé
100,C343512101,3,M,M840466850,es_tech,733.09,1,4.81832101008831,montant_élevé
36,C1801713151,4,F,M1823072687,es_transportation,111.31,0,4.812437343293918,montant_élevé
109,C1663162700,2,M,M480139044,es_health,872.55,1,4.811471389022212,montant_élevé
164,C2004941826,2,F,M1888755466,es_otherservices,899.08,1,4.81128567589448,montant_élevé
52,C1962291095,2,M,M151143676,es_barsandrestaurants,228.21,1,4.8106738333388295,montant_élevé
129,C1468001998,3,F,M1198415165,es_wellnessandbeauty,380.12,1,4.809876817878414,montant_élevé
153,C1929167055,4,M,M209847108,es_wellnessandbeauty,380.07,1,4.80911239597748,montant_élevé
109,C2037338028,2,M,M480139044,es_health,871.23,1,4.802852993770533,montant_élevé
42,C1232523772,1,M,M348934600,es_transportation,111.12,0,4.80159746845635,montant_élevé
11,C1499701993,3,M,M480139044,es_health,871.01,1,4.80141659456192,montant_élevé
168,C1891401770,4,F,M1823072687,es_transportation,110.93,0,4.790757593618784,montant_élevé
169,C161733249,4,M,M855959430,es_hyper,263.92,1,4.786055353308711,montant_élevé
122,C1496962993,5,F,M1888755466,es_otherservices,893.57,1,4.776550040391921,montant_élevé
70,C259132706,6,F,M1823072687,es_transportation,110.68,0,4.776494600411458,montant_élevé
74,C1679796651,4,M,M1823072687,es_transportation,110.55,0,4.7690778439436485,montant_élevé
105,C821630606,1,F,M1823072687,es_transportation,110.54,0,4.768507324215356,montant_élevé
157,C806399525,2,F,M1888755466,es_otherservices,892.21,1,4.767976453407623,montant_élevé
76,C769941724,5,F,M855959430,es_hyper,263.09,1,4.767829000361996,montant_élevé
100,C274387846,3,F,M480139044,es_health,865.61,1,4.766159523077779,montant_élevé
153,C1722275939,1,F,M480139044,es_health,865.11,1,4.76289497942184,montant_élevé
44,C858160484,0,M,M2122776122,es_home,1083.14,1,4.762016062854374,montant_élevé
132,C599675908,2,M,M480139044,es_health,863.03,1,4.749314477813133,montant_élevé
81,C1571595392,2,M,M1198415165,es_wellnessandbeauty,376.08,1,4.748111528282969,montant_élevé
109,C1846274338,3,M,M480139044,es_health,862.1,1,4.7432424266130875,montant_élevé
48,C150587559,2,F,M2011752106,es_hotelservices,1275.07,1,4.742379117101816,montant_élevé
103,C599675908,2,M,M1748431652,es_wellnessandbeauty,375.3,1,4.736186546628403,montant_élevé
142,C1175850429,4,M,M480139044,es_health,858.85,1,4.722022892849484,montant_élevé
80,C1468001998,3,F,M1535107174,es_wellnessandbeauty,374.34,1,4.7215096461304755,montant_élevé
60,C910454738,4,F,M480139044,es_health,858.21,1,4.717844276969882,montant_élevé
76,C656901929,4,M,M547558035,es_fashion,327.28,1,4.714781414663897,montant_élevé
132,C1897689911,3,M,M85975013,es_food,154.91,0,4.713778123150691,montant_élevé
110,C1433132752,3,M,M1823072687,es_transportation,109.44,0,4.705750154103124,montant_élevé
105,C1006176917,2,M,M1823072687,es_transportation,109.44,0,4.705750154103124,montant_élevé
165,C350034124,1,F,M1873032707,es_hotelservices,1266.05,1,4.702380959543274,montant_élevé
78,C1239127666,5,F,M480139044,es_health,855.81,1,4.702174467421374,montant_élevé
43,C1045850211,3,M,M480139044,es_health,855.66,1,4.701195104324593,montant_élevé
54,C537423962,3,F,M1198415165,es_wellnessandbeauty,372.46,1,4.692767382655368,montant_élevé
60,C1954938610,4,M,M1823072687,es_transportation,109.18,0,4.690916641167506,montant_élevé
65,C483912131,2,F,M547558035,es_fashion,325.93,1,4.690451789571355,montant_élevé
20,C1289081546,4,F,M348934600,es_transportation,109.17,0,4.690346121439213,montant_élevé
39,C1020019215,4,F,M480139044,es_health,853.6,1,4.687745184462124,montant_élevé
31,C1482659693,2,M,M1198415165,es_wellnessandbeauty,372.05,1,4.686499123067711,montant_élevé
64,C1076110991,2,M,M547558035,es_fashion,325.62,1,4.684864986772327,montant_élevé
149,C1566647188,1,F,M1823072687,es_transportation,109.06,0,4.68407040442799,montant_élevé
107,C2004941826,2,F,M2122776122,es_home,1067.76,1,4.682187976295695,montant_élevé
90,C669906110,3,F,M1823072687,es_transportation,108.99,0,4.680076766329939,montant_élevé
89,C1124449361,6,M,M1198415165,es_wellnessandbeauty,371.37,1,4.676102985215013,montant_élevé
5,C1572610482,3,F,M480139044,es_health,851.71,1,4.675405209442675,montant_élevé
95,C187473376,2,F,M480139044,es_health,850.9,1,4.670116648720054,montant_élevé
89,C751887992,3,F,M840466850,es_tech,714.01,1,4.668137628834928,montant_élevé
20,C1404684380,5,F,M1888755466,es_otherservices,876.23,1,4.6672368063421255,montant_élevé
26,C1275518867,5,F,M209847108,es_wellnessandbeauty,370.79,1,4.667235691164182,montant_élevé
108,C801797246,2,F,M1198415165,es_wellnessandbeauty,370.5,1,4.662802044138766,montant_élevé
177,C445134555,0,F,M1535107174,es_wellnessandbeauty,370.28,1,4.659438587774657,montant_élevé
26,C1321173882,2,F,M1198415165,es_wellnessandbeauty,370.08,1,4.656380900170922,montant_élevé
139,C1630887376,4,F,M692898500,es_health,848.78,1,4.656274983618872,montant_élevé
62,C1545573016,2,F,M480139044,es_health,847.9,1,4.650529386784419,montant_élevé
178,C611182051,2,F,M480139044,es_health,847.57,1,4.6483747879715,montant_élevé
16,C1625937550,2,F,M348934600,es_transportation,108.42,0,4.647557141817237,montant_élevé
112,C60324613,3,M,M480139044,es_health,846.72,1,4.642825063756404,montant_élevé
75,C373567366,4,F,M840466850,es_tech,710.66,1,4.6417689534052196,montant_élevé
72,C144835944,4,F,M855959430,es_hyper,257.12,1,4.636731015913942,montant_élevé
45,C313157633,2,M,M480139044,es_health,845.7,1,4.636165394698288,montant_élevé
46,C1524019070,3,M,M151143676,es_barsandrestaurants,221.39,1,4.633088038732876,montant_élevé
116,C1714895875,2,M,M1888755466,es_otherservices,870.46,1,4.630862102739628,montant_élevé
24,C85142763,4,M,M840466850,es_tech,709.16,1,4.629962083809828,montant_élevé
132,C189036899,0,F,M480139044,es_health,844.13,1,4.62591472761864,montant_élevé
66,C1777502922,2,F,M2122776122,es_home,1056.81,1,4.625353285280251,montant_élevé
24,C587299231,2,F,M480139044,es_health,842.95,1,4.6182104045906245,montant_élevé
113,C855112247,5,M,M1823072687,es_transportation,107.89,0,4.617319596217707,montant_élevé
